experiment,device,model,run,total_time_s,ttft_ms,tokens,tokens_per_sec,peak_ram_mb,avg_cpu_pct,load_time_s
E2-throughput,device1,qwen2.5:3b,20,0.0038,3.76,0,0.0,1489.9,0.8,0.0
E2-throughput,device1,qwen-q5,1,0.0015,1.51,0,0.0,1492.6,0.0,0.0
E2-throughput,device1,qwen-q5,2,0.0022,2.22,0,0.0,1492.6,0.0,0.0
E2-throughput,device1,qwen-q5,3,0.0015,1.47,0,0.0,1492.6,0.8,0.0
E2-throughput,device1,qwen-q5,4,0.0016,1.61,0,0.0,1492.6,0.0,0.0
E2-throughput,device1,qwen-q5,5,0.0012,1.19,0,0.0,1492.6,0.0,0.0
E2-throughput,device1,qwen-q5,6,0.0017,1.75,0,0.0,1492.6,0.8,0.0
E2-throughput,device1,qwen-q5,7,0.0017,1.66,0,0.0,1492.6,0.0,0.0
E2-throughput,device1,qwen-q5,8,0.0015,1.51,0,0.0,1492.6,0.0,0.0
E2-throughput,device1,qwen-q5,9,0.0016,1.58,0,0.0,1492.6,0.0,0.0
E2-throughput,device1,qwen-q5,10,0.0019,1.94,0,0.0,1492.6,0.0,0.0
E2-throughput,device1,qwen-q5,11,0.0028,2.77,0,0.0,1492.6,0.0,0.0
E2-throughput,device1,qwen-q5,12,0.0037,3.7,0,0.0,1492.6,0.8,0.0
E2-throughput,device1,qwen-q5,13,0.0031,3.13,0,0.0,1492.6,0.0,0.0
E2-throughput,device1,qwen-q5,14,0.0016,1.61,0,0.0,1492.6,0.0,0.0
E2-throughput,device1,qwen-q5,15,0.0015,1.5,0,0.0,1492.6,0.0,0.0
E2-throughput,device1,qwen-q5,16,0.0014,1.44,0,0.0,1492.6,0.8,0.0
E2-throughput,device1,qwen-q5,17,0.0016,1.58,0,0.0,1492.6,0.8,0.0
E2-throughput,device1,qwen-q5,18,0.0014,1.37,0,0.0,1492.9,0.0,0.0
E2-throughput,device1,qwen-q5,19,0.0016,1.59,0,0.0,1492.9,0.0,0.0
E2-throughput,device1,qwen-q5,20,0.0015,1.5,0,0.0,1492.9,0.0,0.0
E2-throughput,device1,qwen-q8,1,0.0067,6.67,0,0.0,1495.6,1.7,0.0
